transaction_id,week_start,region,state,city,store_id,product_id,product_name,category,brand,promotion_name,promotion_type,promotion_active,units_sold,revenue,discount_amount,inventory_before,inventory_after,customer_rating
109211,2026-05-18,Central,Madhya Pradesh,Bhopal,STR130,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,100,4467.5,0.0,3561,3461,4.5
109212,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,38,7854.22,0.0,3356,3318,4.1
109213,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,44,4398.03,0.0,3866,3822,4.1
109214,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,114,2308.62,0.0,2626,2512,3.9
109215,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,57,5503.78,0.0,3473,3416,4.4
109216,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,167,3377.02,0.0,2687,2520,4.0
109217,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P108,Amul Milk 1L,Dairy,Amul,,,False,110,7119.89,0.0,2228,2118,4.2
109218,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,104,4111.46,0.0,2219,2115,4.1
109219,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,105,4271.61,0.0,3456,3351,4.3
109220,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P110,Dove Soap 100g,Personal Care,Unilever,,,False,69,3855.0,0.0,3466,3397,4.4
109221,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P107,Amul Butter 100g,Dairy,Amul,,,False,98,5140.14,0.0,4904,4806,4.5
109222,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,58,3485.61,0.0,4996,4938,4.5
109223,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,106,2153.98,0.0,1476,1370,4.4
109224,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P113,Surf Excel 1kg,Household,Unilever,,,False,36,5140.51,0.0,3672,3636,4.5
109225,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P115,Vim Dishwash Bar,Household,Unilever,,,False,70,1425.22,0.0,3794,3724,4.0
109226,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P116,Maggi Noodles 70g,Snacks,Nestle,Festive Combo,Flat Discount,True,216,2833.19,198.15,3294,3078,4.6
109227,2026-05-18,Central,Madhya Pradesh,Indore,STR131,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,63,5315.55,0.0,3664,3601,4.4
109228,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,189,2687.73,0.0,1697,1508,4.2
109229,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,80,1621.46,0.0,4762,4682,4.2
109230,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,90,2651.24,0.0,6846,6756,4.1
109231,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,51,3093.15,0.0,5392,5341,4.5
109232,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P110,Dove Soap 100g,Personal Care,Unilever,,,False,57,3072.9,0.0,4203,4146,4.5
109233,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,113,4481.61,0.0,2704,2591,4.2
109234,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,79,6794.22,0.0,3115,3036,4.0
109235,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P107,Amul Butter 100g,Dairy,Amul,,,False,102,5299.73,0.0,1914,1812,4.7
109236,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,93,3760.54,0.0,4257,4164,4.0
109237,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P108,Amul Milk 1L,Dairy,Amul,,,False,116,7555.82,0.0,2833,2717,4.4
109238,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,120,5476.14,0.0,1352,1232,4.5
109239,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,25,5231.77,0.0,5742,5717,3.9
109240,2026-05-18,Central,Madhya Pradesh,Indore,STR132,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,32,3075.36,0.0,2579,2547,4.3
109241,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P114,Harpic 500ml,Household,Reckitt,,,False,45,4425.51,0.0,3631,3586,4.4
109242,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,53,3116.87,0.0,3023,2970,4.2
109243,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,29,2757.43,0.0,4536,4507,4.1
109244,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P115,Vim Dishwash Bar,Household,Unilever,,,False,78,1568.27,0.0,5616,5538,4.2
109245,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,127,5174.95,0.0,2202,2075,4.3
109246,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P110,Dove Soap 100g,Personal Care,Unilever,,,False,82,4464.45,0.0,2345,2263,4.3
109247,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,100,2978.99,0.0,2474,2374,4.4
109248,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,71,5968.46,0.0,4132,4061,4.1
109249,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P104,Lay's Classic 52g,Snacks,PepsiCo,Loyalty Member Discount,Percentage Discount,True,118,2170.71,195.78,3547,3429,4.2
109250,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P108,Amul Milk 1L,Dairy,Amul,,,False,146,9587.71,0.0,3974,3828,4.5
109251,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,73,2923.52,0.0,2784,2711,4.2
109252,2026-05-18,Central,Chhattisgarh,Raipur,STR133,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,46,4491.99,0.0,5007,4961,4.1
109253,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P113,Surf Excel 1kg,Household,Unilever,,,False,32,4525.3,0.0,4957,4925,4.2
109254,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,59,5093.59,0.0,4079,4020,4.1
109255,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,37,3595.25,0.0,5248,5211,3.9
109256,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P108,Amul Milk 1L,Dairy,Amul,Loyalty Member Discount,BOGO,True,111,4944.12,2435.16,3044,2933,4.6
109257,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,124,1706.58,0.0,1986,1862,4.5
109258,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,66,2633.17,0.0,4566,4500,4.1
109259,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,96,1895.14,0.0,2625,2529,4.2
109260,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,51,3041.6,0.0,2817,2766,4.3
109261,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P115,Vim Dishwash Bar,Household,Unilever,,,False,78,1555.07,0.0,3047,2969,4.0
109262,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,114,2251.27,0.0,3704,3590,4.2
109263,2026-05-18,Central,Chhattisgarh,Raipur,STR134,P114,Harpic 500ml,Household,Reckitt,,,False,29,2909.71,0.0,3969,3940,4.1
109264,2026-05-25,North,Delhi,New Delhi,STR101,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,118,2346.7,0.0,4215,4097,3.8
109265,2026-05-25,North,Delhi,New Delhi,STR101,P114,Harpic 500ml,Household,Reckitt,,,False,36,3515.74,0.0,4314,4278,4.1
109266,2026-05-25,North,Delhi,New Delhi,STR101,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,57,4879.88,0.0,3037,2980,4.0
109267,2026-05-25,North,Delhi,New Delhi,STR101,P115,Vim Dishwash Bar,Household,Unilever,,,False,44,871.58,0.0,2751,2707,3.8
109268,2026-05-25,North,Delhi,New Delhi,STR101,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,109,4308.23,0.0,5084,4975,4.1
109269,2026-05-25,North,Delhi,New Delhi,STR101,P107,Amul Butter 100g,Dairy,Amul,,,False,75,3958.26,0.0,3201,3126,4.5
109270,2026-05-25,North,Delhi,New Delhi,STR101,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,45,2732.39,0.0,4663,4618,4.6
109271,2026-05-25,North,Delhi,New Delhi,STR101,P110,Dove Soap 100g,Personal Care,Unilever,,,False,57,3142.6,0.0,4069,4012,4.4
109272,2026-05-25,North,Delhi,New Delhi,STR101,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,27,5759.25,0.0,5145,5118,4.0
109273,2026-05-25,North,Delhi,New Delhi,STR101,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,107,4746.18,0.0,3825,3718,4.5
109274,2026-05-25,North,Delhi,New Delhi,STR101,P116,Maggi Noodles 70g,Snacks,Nestle,Festive Combo,Flat Discount,True,186,2311.31,313.53,2372,2186,4.5
109275,2026-05-25,North,Delhi,New Delhi,STR101,P108,Amul Milk 1L,Dairy,Amul,,,False,96,6318.17,0.0,2049,1953,4.3
109276,2026-05-25,North,Delhi,New Delhi,STR101,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,120,4706.84,0.0,4056,3936,4.2
109277,2026-05-25,North,Delhi,New Delhi,STR102,P108,Amul Milk 1L,Dairy,Amul,,,False,127,8450.86,0.0,4603,4476,4.3
109278,2026-05-25,North,Delhi,New Delhi,STR102,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,85,2500.4,0.0,3694,3609,4.3
109279,2026-05-25,North,Delhi,New Delhi,STR102,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,40,3761.77,0.0,3072,3032,4.2
109280,2026-05-25,North,Delhi,New Delhi,STR102,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,71,2882.6,0.0,5219,5148,4.2
109281,2026-05-25,North,Delhi,New Delhi,STR102,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,137,1947.86,0.0,2218,2081,4.3
109282,2026-05-25,North,Delhi,New Delhi,STR102,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,87,3418.37,0.0,5688,5601,4.0
109283,2026-05-25,North,Delhi,New Delhi,STR102,P115,Vim Dishwash Bar,Household,Unilever,,,False,52,1040.57,0.0,2562,2510,3.9
109284,2026-05-25,North,Delhi,New Delhi,STR102,P113,Surf Excel 1kg,Household,Unilever,,,False,45,6181.98,0.0,3257,3212,4.3
109285,2026-05-25,North,Delhi,New Delhi,STR102,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,81,3593.07,0.0,6020,5939,4.9
109286,2026-05-25,North,Delhi,New Delhi,STR102,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,44,4363.95,0.0,3849,3805,4.0
109287,2026-05-25,North,Delhi,New Delhi,STR102,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,18,3745.58,0.0,4177,4159,4.4
109288,2026-05-25,North,Delhi,New Delhi,STR102,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,74,1507.23,0.0,3758,3684,4.3
109289,2026-05-25,North,Delhi,New Delhi,STR102,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,74,6254.0,0.0,4100,4026,4.1
109290,2026-05-25,North,Delhi,New Delhi,STR102,P107,Amul Butter 100g,Dairy,Amul,,,False,91,4718.5,0.0,3275,3184,4.4
109291,2026-05-25,North,Punjab,Ludhiana,STR103,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,82,3339.23,0.0,5584,5502,4.1
109292,2026-05-25,North,Punjab,Ludhiana,STR103,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,54,1648.33,0.0,3984,3930,4.2
109293,2026-05-25,North,Punjab,Ludhiana,STR103,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,82,3630.88,0.0,3495,3413,4.7
109294,2026-05-25,North,Punjab,Ludhiana,STR103,P108,Amul Milk 1L,Dairy,Amul,,,False,118,7900.21,0.0,4076,3958,4.4
109295,2026-05-25,North,Punjab,Ludhiana,STR103,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,40,3935.14,0.0,3345,3305,3.7
109296,2026-05-25,North,Punjab,Ludhiana,STR103,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,67,2673.21,0.0,4270,4203,4.0
109297,2026-05-25,North,Punjab,Ludhiana,STR103,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,132,1823.87,0.0,2676,2544,4.3
109298,2026-05-25,North,Punjab,Ludhiana,STR103,P115,Vim Dishwash Bar,Household,Unilever,,,False,61,1203.79,0.0,4055,3994,3.8
109299,2026-05-25,North,Punjab,Ludhiana,STR103,P107,Amul Butter 100g,Dairy,Amul,,,False,56,2918.46,0.0,3225,3169,4.6
109300,2026-05-25,North,Punjab,Ludhiana,STR103,P110,Dove Soap 100g,Personal Care,Unilever,,,False,46,2545.74,0.0,3837,3791,4.5
109301,2026-05-25,North,Punjab,Ludhiana,STR103,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,86,1725.56,0.0,4375,4289,4.3
109302,2026-05-25,North,Punjab,Ludhiana,STR103,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,85,3396.97,0.0,5730,5645,4.1
109303,2026-05-25,North,Punjab,Ludhiana,STR104,P115,Vim Dishwash Bar,Household,Unilever,,,False,59,1164.4,0.0,3439,3380,4.1
109304,2026-05-25,North,Punjab,Ludhiana,STR104,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,107,3171.3,0.0,3881,3774,4.3
109305,2026-05-25,North,Punjab,Ludhiana,STR104,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,106,4321.53,0.0,3479,3373,4.3
109306,2026-05-25,North,Punjab,Ludhiana,STR104,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,121,5395.75,0.0,3204,3083,4.5
109307,2026-05-25,North,Punjab,Ludhiana,STR104,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,104,2059.84,0.0,4351,4247,4.1
109308,2026-05-25,North,Punjab,Ludhiana,STR104,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,54,3284.65,0.0,4115,4061,4.2
109309,2026-05-25,North,Punjab,Ludhiana,STR104,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,125,5081.07,0.0,720,595,4.0
109310,2026-05-25,North,Punjab,Ludhiana,STR104,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,41,3942.13,0.0,2903,2862,4.3
109311,2026-05-25,North,Punjab,Ludhiana,STR104,P107,Amul Butter 100g,Dairy,Amul,,,False,70,3670.69,0.0,1674,1604,4.6
109312,2026-05-25,North,Punjab,Ludhiana,STR104,P108,Amul Milk 1L,Dairy,Amul,,,False,139,9266.37,0.0,2245,2106,4.4
109313,2026-05-25,North,Punjab,Ludhiana,STR104,P113,Surf Excel 1kg,Household,Unilever,,,False,45,6311.71,0.0,3553,3508,4.5
109314,2026-05-25,North,Punjab,Ludhiana,STR104,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,141,5670.63,0.0,1043,902,4.1
109315,2026-05-25,North,Punjab,Ludhiana,STR104,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,66,5565.49,0.0,3723,3657,4.1
109316,2026-05-25,North,Punjab,Ludhiana,STR104,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,154,3057.04,0.0,3896,3742,4.1
109317,2026-05-25,North,Punjab,Ludhiana,STR104,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,50,4940.43,0.0,3781,3731,3.9
109318,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P113,Surf Excel 1kg,Household,Unilever,,,False,55,7774.91,0.0,5287,5232,4.4
109319,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,29,2765.28,0.0,5078,5049,4.2
109320,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P107,Amul Butter 100g,Dairy,Amul,,,False,76,3966.32,0.0,4281,4205,4.5
109321,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,20,4202.74,0.0,7118,7098,4.3
109322,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,92,1811.11,0.0,4305,4213,4.4
109323,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,127,1764.19,0.0,2663,2536,4.3
109324,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,46,4524.73,0.0,5109,5063,4.0
109325,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P117,Britannia Good Day 100g,Snacks,Britannia,Festive Combo,Percentage Discount,True,90,2401.33,283.12,3968,3878,4.4
109326,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,150,3034.96,0.0,4353,4203,4.2
109327,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P115,Vim Dishwash Bar,Household,Unilever,,,False,61,1226.85,0.0,3777,3716,4.4
109328,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,90,1807.21,0.0,4705,4615,4.5
109329,2026-05-25,North,Uttar Pradesh,Lucknow,STR105,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,78,6621.66,0.0,4077,3999,4.1
109330,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P114,Harpic 500ml,Household,Reckitt,,,False,39,3888.91,0.0,1884,1845,4.1
109331,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,95,3740.11,0.0,3644,3549,3.8
109332,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P107,Amul Butter 100g,Dairy,Amul,,,False,70,3707.52,0.0,4008,3938,4.8
109333,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,60,3566.06,0.0,6197,6137,4.4
109334,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,83,3678.79,0.0,3525,3442,4.9
109335,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,99,2006.15,0.0,3289,3190,4.3
109336,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,87,3543.64,0.0,3423,3336,4.1
109337,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,125,2507.87,0.0,3937,3812,3.9
109338,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P108,Amul Milk 1L,Dairy,Amul,,,False,111,7302.44,0.0,4710,4599,4.4
109339,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P115,Vim Dishwash Bar,Household,Unilever,,,False,51,1034.73,0.0,3704,3653,4.1
109340,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,83,1676.07,0.0,3653,3570,4.1
109341,2026-05-25,North,Uttar Pradesh,Lucknow,STR106,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,28,5981.12,0.0,5878,5850,4.2
109342,2026-05-25,North,Uttar Pradesh,Agra,STR107,P115,Vim Dishwash Bar,Household,Unilever,,,False,72,1423.73,0.0,3224,3152,3.9
109343,2026-05-25,North,Uttar Pradesh,Agra,STR107,P114,Harpic 500ml,Household,Reckitt,,,False,38,3799.5,0.0,3505,3467,4.1
109344,2026-05-25,North,Uttar Pradesh,Agra,STR107,P110,Dove Soap 100g,Personal Care,Unilever,,,False,70,3838.79,0.0,5243,5173,4.3
109345,2026-05-25,North,Uttar Pradesh,Agra,STR107,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,116,5220.37,0.0,3582,3466,4.3
109346,2026-05-25,North,Uttar Pradesh,Agra,STR107,P104,Lay's Classic 52g,Snacks,PepsiCo,,,False,110,2191.22,0.0,2646,2536,4.3
109347,2026-05-25,North,Uttar Pradesh,Agra,STR107,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,71,6118.65,0.0,4275,4204,4.0
109348,2026-05-25,North,Uttar Pradesh,Agra,STR107,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,21,4461.93,0.0,3201,3180,3.9
109349,2026-05-25,North,Uttar Pradesh,Agra,STR107,P119,Bisleri Water 1L,Soft Drinks,Bisleri,,,False,167,3377.24,0.0,2447,2280,4.2
109350,2026-05-25,North,Uttar Pradesh,Agra,STR107,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,94,3730.06,0.0,2387,2293,4.2
109351,2026-05-25,North,Uttar Pradesh,Agra,STR107,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,191,2623.63,0.0,3680,3489,4.5
109352,2026-05-25,North,Uttar Pradesh,Agra,STR107,P113,Surf Excel 1kg,Household,Unilever,,,False,48,6596.68,0.0,4680,4632,4.2
109353,2026-05-25,North,Uttar Pradesh,Agra,STR107,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,110,4430.05,0.0,2567,2457,3.8
109354,2026-05-25,North,Uttar Pradesh,Agra,STR107,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,124,2443.36,0.0,4562,4438,4.1
109355,2026-05-25,North,Uttar Pradesh,Agra,STR107,P109,Nestle Milkmaid 400g,Dairy,Nestle,,,False,31,2893.88,0.0,5382,5351,4.2
109356,2026-05-25,North,Uttar Pradesh,Agra,STR107,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,87,2631.08,0.0,2765,2678,4.4
109357,2026-05-25,North,Uttar Pradesh,Agra,STR107,P107,Amul Butter 100g,Dairy,Amul,,,False,69,3633.48,0.0,4423,4354,4.7
109358,2026-05-25,North,Uttar Pradesh,Agra,STR108,P113,Surf Excel 1kg,Household,Unilever,,,False,46,6413.16,0.0,5416,5370,4.2
109359,2026-05-25,North,Uttar Pradesh,Agra,STR108,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,86,3498.0,0.0,3662,3576,4.1
109360,2026-05-25,North,Uttar Pradesh,Agra,STR108,P120,Cadbury Dairy Milk 55g,Snacks,Mondelez,,,False,86,3879.39,0.0,3044,2958,4.6
109361,2026-05-25,North,Uttar Pradesh,Agra,STR108,P101,Coca Cola 500ml,Soft Drinks,Coca Cola,,,False,97,3905.37,0.0,3638,3541,4.5
109362,2026-05-25,North,Uttar Pradesh,Agra,STR108,P118,Real Mixed Fruit Juice 1L,Soft Drinks,Dabur,,,False,37,3681.08,0.0,4403,4366,4.0
109363,2026-05-25,North,Uttar Pradesh,Agra,STR108,P106,Haldiram's Bhujia 200g,Snacks,Haldiram's,,,False,53,3211.15,0.0,5024,4971,4.5
109364,2026-05-25,North,Uttar Pradesh,Agra,STR108,P111,Colgate Toothpaste 150g,Personal Care,Colgate,,,False,65,5425.48,0.0,4545,4480,4.2
109365,2026-05-25,North,Uttar Pradesh,Agra,STR108,P110,Dove Soap 100g,Personal Care,Unilever,Loyalty Member Discount,Percentage Discount,True,67,3353.88,372.67,3685,3618,4.2
109366,2026-05-25,North,Uttar Pradesh,Agra,STR108,P108,Amul Milk 1L,Dairy,Amul,,,False,95,6277.73,0.0,4416,4321,4.5
109367,2026-05-25,North,Uttar Pradesh,Agra,STR108,P117,Britannia Good Day 100g,Snacks,Britannia,,,False,67,2028.78,0.0,2830,2763,4.3
109368,2026-05-25,North,Uttar Pradesh,Agra,STR108,P114,Harpic 500ml,Household,Reckitt,Clearance Offer,Flat Discount,True,62,5306.15,883.91,4207,4145,4.7
109369,2026-05-25,North,Uttar Pradesh,Agra,STR108,P107,Amul Butter 100g,Dairy,Amul,Clearance Offer,BOGO,True,102,3605.99,1776.09,3880,3778,4.4
109370,2026-05-25,North,Uttar Pradesh,Agra,STR108,P102,Sprite 500ml,Soft Drinks,Coca Cola,,,False,80,3227.13,0.0,2346,2266,4.1
109371,2026-05-25,North,Uttar Pradesh,Agra,STR108,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,138,1942.23,0.0,2631,2493,4.4
109372,2026-05-25,North,Uttar Pradesh,Agra,STR108,P105,Kurkure Masala 55g,Snacks,PepsiCo,,,False,98,1976.59,0.0,4449,4351,4.2
109373,2026-05-25,North,Uttar Pradesh,Agra,STR108,P115,Vim Dishwash Bar,Household,Unilever,,,False,63,1263.24,0.0,2893,2830,3.9
109374,2026-05-25,South,Karnataka,Bangalore,STR109,P116,Maggi Noodles 70g,Snacks,Nestle,,,False,181,2501.76,0.0,2339,2158,4.5
109375,2026-05-25,South,Karnataka,Bangalore,STR109,P113,Surf Excel 1kg,Household,Unilever,,,False,52,7392.61,0.0,3842,3790,4.3
109376,2026-05-25,South,Karnataka,Bangalore,STR109,P107,Amul Butter 100g,Dairy,Amul,,,False,74,3853.87,0.0,4736,4662,4.8
109377,2026-05-25,South,Karnataka,Bangalore,STR109,P108,Amul Milk 1L,Dairy,Amul,,,False,178,11739.89,0.0,3513,3335,4.5
109378,2026-05-25,South,Karnataka,Bangalore,STR109,P115,Vim Dishwash Bar,Household,Unilever,,,False,51,999.94,0.0,5604,5553,4.0
109379,2026-05-25,South,Karnataka,Bangalore,STR109,P103,Pepsi 500ml,Soft Drinks,PepsiCo,,,False,99,4016.03,0.0,4267,4168,4.0
109380,2026-05-25,South,Karnataka,Bangalore,STR109,P112,Head & Shoulders 340ml,Personal Care,P&G,,,False,38,7912.64,0.0,5691,5653,3.7
